repo_url,name,type,type2,type3
https://github.com/XiaowenK/UNet-for-Nodule-Detection-xray,UNet-for-Nodule-Detection-xray,sota,na,na
https://github.com/mp2893/retain,RETAIN,arxiv,na,na
https://github.com/yihui-he/TSP,TSP algorithms survey,arxiv,na,na
https://github.com/SergeyParamonov/sketching,SkASP -- Sketched Answer Set Programming,arxiv,na,na
https://github.com/INGEOTEC/b4msa,A Baseline for Multilingual Sentiment Analysis (b4msa),arxiv,na,na
https://github.com/bailvwangzi/repulsion_loss_ssd,Repulsion Loss implemented with SSD,sota,na,na
https://github.com/tollymune/CycleGAN-PyTorch,CycleGAN-PyTorch,sota,na,na
https://github.com/Gary-Shi/Tank,Tank,sota,na,na
https://github.com/tensorflow/agents,TF-Agents: A library for Reinforcement Learning in TensorFlow,arxiv,na,na
https://github.com/anhttran/3dmm_cnn,Python code for 3D face modeling from single image using **our very deep neural network**,sota,na,na
https://github.com/pfnet/chainercv,![](http://chainercv.readthedocs.io/en/stable/),arxiv,na,na
https://github.com/premthomas/keras-image-classification,Grey-scale Image Classification using KERAS,sota,na,na
https://github.com/EdwardSmith1884/3D-Object-Super-Resolution,Multi-View Silhouette and Depth Decomposition for High Resolution 3D Object Representation,arxiv,na,na
https://github.com/RamsteinWR/wavenet-master,WaveNet implementation in Keras,sota,na,na
https://github.com/larisa-soldatova/meta-qsar,metaQSAR,arxiv,na,na
https://github.com/cypw/DPNs,Dual Path Networks,sota,na,na
https://github.com/InSpaceAI/RL-Zoo,RL-Zoo,sota,na,na
https://github.com/jesse1029/Fake-Face-Images-Detection-Tensorflow,Introduction,sota,na,na
https://github.com/sminer3/duplicate_statement_detection,Folders:,sota,na,na
https://github.com/rubythonode/joint-many-task-model,"A Joint Many-Task Model: Growing a Neural Network for Multiple NLP Tasks, ICLR 2017",sota,na,na
https://github.com/DetectionTeamUCAS/FPN_Tensorflow,Feature Pyramid Networks for Object Detection,sota,na,na
https://github.com/clearspring/stream-lib,Description,arxiv,na,na
https://github.com/emorynlp/question-answering,Question Answering on Multiparty Dialogue,arxiv,na,na
https://github.com/uoguelph-mlrg/theano_multi_gpu,#Multi-gpu using Theano and PyCUDA,arxiv,na,na
https://github.com/wanglimin/MRCNN-Scene-Recognition,Multi-Resolution CNNs for Large-Scale Scene Recognition,arxiv,na,na
https://github.com/rickyHong/tfRecord-Caltech256-repl2,ResnetCNN,sota,na,na
https://github.com/circlePi/BERT_Chinese_Text_Class_By_pytorch,BERT_Chinese_Text_Class_By_pytorch,sota,na,na
https://github.com/gpandu/Object-detection,Object_detection,sota,na,na
https://github.com/IBM/MAX-Human-Pose-Estimator,Human Pose Estimator,na,model-zoo,na
https://github.com/apache/incubator-mxnet/tree/master/example/cnn_text_classification,example/cnn_text_classification,na,model-zoo,na
https://github.com/mjlaali/Europarl-ConcoDisco,Europarl ConcoDisco Dataset,arxiv,na,na
https://github.com/caffe2/models/tree/master/inception_v2,inception_v2,na,model-zoo,na
https://github.com/karta282950/bert-multiclass,BERT,sota,na,na
https://github.com/fabiocorreacordeiro/Elsevier_abstracts-Classification,Elsevier_abstracts-Classification,sota,na,na
https://github.com/NVIDIA/pix2pixHD,pix2pixHD,sota,na,na
https://github.com/gan3sh500/octaveconv-pytorch,Pytorch implementation of Octave Convolution,sota,na,na
https://github.com/ttm/linkedOpenSocialDatabase,Repository for the article on Linked Open Social Data,arxiv,na,na
https://github.com/DmitryUlyanov/texture_nets,Texture Networks + Instance normalization: Feed-forward Synthesis of Textures and Stylized Images,sota,na,na
https://github.com/junkwhinger/fastautoaugment_jsh,Fast AutoAugment Implementation in Pytorch,sota,na,na
https://github.com/jhoffman/lsda,Large Scale Detection through Adaptation,arxiv,na,na
https://github.com/ancorasir/as_DeepClaw,as_urobotiq,arxiv,na,na
https://github.com/SyBorg91/pose-estimation-detection,pose-estimation-detection,sota,na,na
https://github.com/mmihaltz/word2vec-GoogleNews-vectors,word2vec-GoogleNews-vectors,arxiv,na,na
https://github.com/ladadidadida/Self-Attention-GAN,Self-Attention GAN,sota,na,na
https://github.com/ycszen/TorchSeg,TorchSeg,sota,na,na
https://github.com/xDavidos/Deep-Q-learning-applied-to-quantum-error-correction,Deep-Q-learning-applied-to-quantum-error-correction,sota,na,na
https://github.com/simonjisu/NMT,Neural Machine Translation,sota,na,na
https://github.com/HighVoltageRocknRoll/sr,Image and video super resolution,sota,na,na
https://github.com/Giguelingueling/MyoArmbandDataset,MyoArmbandDataset,arxiv,na,na
https://github.com/atpaino/deep-text-corrector,Deep Text Corrector,sota,na,na
https://github.com/rasmusbergpalm/DeepLearnToolbox,Deprecation notice.,arxiv,na,na
https://github.com/FMsunyh/keras-yolo2,keras-yolo2,sota,na,na
https://github.com/tesseract-ocr/tesseract,Tesseract OCR,arxiv,na,na
https://github.com/pdollar/toolbox,Documentation: https://pdollar.github.io/toolbox/,arxiv,na,na
https://github.com/leftthomas/CCCapsNet,CCCapsNet,sota,na,na
https://github.com/vene/marseille,marseille,arxiv,na,na
https://github.com/rdspring1/PyTorch_GBW_LM,PyTorch Large-Scale Language Model,sota,na,na
https://github.com/sometimesfood/spact-matlab,"A simple Matlab implementation of the CENTRIST, PACT and sPACT visual descriptors.",arxiv,na,na
https://github.com/kilgore92/Probabalistic-U-Net,PyTorch implementation of a Probabalistic U-Net,sota,na,na
https://github.com/seanren96/Object-Detection,name: GoogLeNet_cars,sota,na,na
https://github.com/lRomul/argus-freesound,Argus solution Freesound Audio Tagging 2019,sota,na,na
https://github.com/LiQianxiao/discrete-MSA,Discrete Method of Successive Approximations,arxiv,na,na
https://github.com/jameshensman/VFF,VFF,arxiv,na,na
https://github.com/hadjisma/soe-net,SOE-Net,arxiv,na,na
https://github.com/piiswrong/dec,Deep Embedded Clustering,arxiv,na,na
https://github.com/dribnet/plat,plat (v): plan out or make a map of,arxiv,na,na
https://github.com/robosafe/mc-vs-bdi,mc-vs-bdi,arxiv,na,na
https://github.com/saber2011/darknet,﻿# Yolo-v3 and Yolo-v2 for Windows and Linux,sota,na,na
https://github.com/alreadydone/Leela_Phoenix,What,sota,na,na
https://github.com/julianser/hed-dlg,hed-dlg,arxiv,na,na
https://github.com/Blaizzy/BiSeNet-Implementation,BiSeNet-Implementation,sota,na,na
https://github.com/gsgoncalves/bert4trec,Passage Re-ranking with BERT,sota,na,na
https://github.com/taki0112/UGATIT,U-GAT-IT &mdash; Official TensorFlow Implementation,sota,na,na
https://github.com/benedekrozemberczki/EdMot,EdMot,sota,na,na
https://github.com/dumyy/handpose,CrossInfoNet: Multi-Task Information Sharing Based Hand Pose Estimation,sota,na,na
https://github.com/TuSimple/resnet.mxnet,resnet.mxnet,sota,na,na
https://github.com/ForestAgostinelli/Learned-Activation-Functions-Source,This repository if for the reproduction of research by Agostinelli et al. Learning Activation Functions to Improve Deep Neural Networks. http://arxiv.org/abs/1412.6830,sota,na,na
https://github.com/sjdayday/PIPECore,This project contains the core set of classes for creating and animating Petri nets.,arxiv,na,na
https://github.com/tsoumakas/mulan,mulan,arxiv,na,na
https://github.com/NVIDIA/nccl,NCCL,arxiv,na,na
https://github.com/aiff22/DPED,DSLR-Quality Photos on Mobile Devices with Deep Convolutional Networks,arxiv,na,na
https://github.com/JunLi-Galios/Stochastic_Depth_Pytorch,Stochastic_Depth_Pytorch,sota,na,na
https://github.com/fperezgamonal/faldoi-ipol,FALDOI-IPOL,sota,na,na
https://github.com/caffe2/models/tree/master/style_transfer/night_b,style_transfer/night_b,na,model-zoo,na
https://github.com/kkurach/math_learning,Learning to Discover Efficient Mathematical Identities,arxiv,na,na
https://github.com/alexjc/neural-doodle,Neural Doodle,arxiv,na,na
https://github.com/wouterkool/attention-tsp,"Attention, Learn to Solve Routing Problems!",arxiv,na,na
https://github.com/srebuffi/iCaRL,iCaRL: Incremental Classifier and Representation Learning,arxiv,na,na
https://github.com/TJJTJJTJJ/pytorch_CycleGAN_frame,CycleGAN,sota,na,na
https://github.com/moelgendy/mobileNetV2,MobileNet v2,sota,na,na
https://github.com/nyak10/mwc,Description,sota,na,na
https://github.com/keras-team/keras/blob/master/examples/mnist_siamese.py,Trains a Siamese MLP on pairs of digits from the MNIST dataset.,na,model-zoo,na
https://github.com/alinlab/Confident_classifier,Training Confidence-Calibrated Classifier for Detecting Out-of-Distribution Samples,arxiv,na,na
https://github.com/jnhwkim/ban-vqa,Bilinear Attention Networks,sota,na,na
https://github.com/nealjean/predicting-poverty,Combining satellite imagery and machine learning to predict poverty,arxiv,na,na
https://github.com/yuqj1990/face_train,SSD: Single Shot MultiBox Detector,sota,na,na
https://github.com/besacier/mboshi-french-parallel-corpus,mboshi-french-parallel-corpus,arxiv,na,na
https://github.com/graykode/nlp-tutorial,nlp-tutorial,sota,na,na
https://github.com/GU-CLASP/what_nlm_srels,what_nlm_srels,sota,na,na
https://github.com/dreamnotover/english_chinese_machine_translation_baseline,AI_Challenger  机器翻译,sota,na,na
https://github.com/IBM/MAX-Image-Resolution-Enhancer,Image Resolution Enhancer,sota,model-zoo,na
https://github.com/ahbarnett/validspike,validspike: spike sorting and validation tools in MATLAB,arxiv,na,na
https://github.com/chenyeheng/SmartCar-FaceRec,Real-time-FaceRecognition,sota,na,na
https://github.com/abajaj945/Ship-Detection-using-Tensorflow,Ship-Detection-using-Tensorflow,sota,na,na
https://github.com/hujie-frank/SENet,Squeeze-and-Excitation Networks (paper),sota,na,na
https://github.com/DeokO/bert-excercise-ongoing,BERT,sota,na,na
https://github.com/jnhujnhu/VR-SGD,VR-SGD,arxiv,na,na
https://github.com/fengfu-chris/caffe-twns,Ternary Weight Networks (TWNs),arxiv,na,na
https://github.com/artcg/BEGAN,BEGAN: Boundary Equibilibrium Generative Adversarial Networks,sota,na,na
https://github.com/modelhub-ai/densenet,densenet,sota,na,na
https://github.com/stefannatu/NLP-Translation-Models,NLP-Translation-Models,sota,na,na
https://github.com/guyemerson/sem-func,sem-func,arxiv,na,na
https://github.com/IBM/MAX-Image-Completer,Image Completer,na,model-zoo,na
https://github.com/benedekrozemberczki/graph2vec,graph2vec  !GitHub stars ![GitHub forks](https://img.shields.io/github/forks/benedekrozemberczki/graph2vec.svg?color=blue&style=plastic) ![License](https://img.shields.io/github/license/benedekrozemberczki/graph2vec.svg?color=blue&style=plastic),sota,na,na
https://github.com/wutao27/multi-way-MC,Multi-way Monte Carlo Method for Linear Systems,arxiv,na,na
https://github.com/AutomatedAI/deeplab_segmentation_example,DeepLab: Deep Labelling for Semantic Image Segmentation,sota,na,na
https://github.com/guptarohit994/ECE285_Graduate_Descent_SSD,ECE 285 UCSD - Spring '19 - Final project,sota,na,na
https://github.com/raun1/Complementary_Segmentation_Network-Raw-Code-Available-Under-Construction-,Complementary_Segmentation_Network (Outperforms u-nets everytime :) for binary segmentation ),sota,na,na
https://github.com/keras-team/keras/blob/master/examples/mnist_swwae.py,Trains a stacked what-where autoencoder built on residual blocks on the,na,model-zoo,na
https://github.com/ppwwyyxx/GroupNorm-reproduce,"A collection of code in different frameworks, that __reproduces__ several experiment results in the paper:",sota,na,na
https://github.com/cosmicomic/cs101-project5,cs101-project5,arxiv,na,na
https://github.com/y-ouali/pytorch_segmentation,Semantic Segmentation in PyTorch,sota,na,na
https://github.com/zge/authorship-attribution,authorship-attribution,arxiv,na,na
https://github.com/altosaar/food2vec,food2vec,arxiv,na,na
https://github.com/ternaus/robot-surgery-segmentation,MICCAI 2017 Robotic Instrument Segmentation,arxiv,na,na
https://github.com/nunezpaul/MNIST,MNIST Sample Models,sota,na,na
https://github.com/daniilidis-group/spherical-cnn,#+TITLE: Learning SO(3) Equivariant Representations with Spherical CNNs,arxiv,na,na
https://github.com/sberbank-ai/ner-bert,0. Papers,sota,na,na
https://github.com/nlpub/russe-evaluation,evaluation,arxiv,na,na
https://github.com/tzshi/dp-parser-emnlp17,dp-parser-emnlp17,arxiv,na,na
https://github.com/Puzer/stylegan-encoder,StyleGAN &mdash; Encoder for Official TensorFlow Implementation,sota,na,na
https://github.com/castorini/hedwig,hedwig,sota,na,na
https://github.com/arjun-rao/slam18,Context based Approach for Second Language Acquisition,sota,na,na
https://github.com/NVIDIA/OpenSeq2Seq,OpenSeq2Seq,sota,na,na
https://github.com/chantera/biaffineparser,biaffineparser: Deep Biaffine Attention Dependency Parser,sota,na,na
https://github.com/alondj/Pytorch-Gpipe,Pytorch implementation of Pipeline Model Parallelism as described in Google AI article https://arxiv.org/pdf/1811.06965.pdf,sota,na,na
https://github.com/peiyunh/rg-mpii,Bottom-Up and Top-Down Reasoning with Hierarchical Rectified Gaussians,arxiv,na,na
https://github.com/dair-iitd/kbi,Knowledge Base Inference,arxiv,na,na
https://github.com/y2l/meta-transfer-learning-tensorflow,Meta-Transfer Learning TensorFlow,sota,na,na
https://github.com/che9992/Batch_Normalization,Batch_Normalization,sota,na,na
https://github.com/deepakshankar94/Movie-Recommendation-System,Recommendation Systems Using Factorization Machine and Wide and Deep Learning,sota,na,na
https://github.com/ifp-uiuc/anna,"Artifical neural networks, anytime",arxiv,na,na
https://github.com/benathi/fastswa-semi-sup,There Are Many Consistent Explanations of Unlabeled Data: Why You Should Average,sota,na,na
https://github.com/IBM/MAX-Speech-to-Text-Converter,Speech to Text Converter,sota,model-zoo,na
https://github.com/ramhiser/paper-hdrda,High-Dimensional Regularized Discriminant Analysis,arxiv,na,na
https://github.com/LiyuanLucasLiu/LD-Net,LD-Net,sota,na,na
https://github.com/MakeDirtyCode/cDCGAN-celebA-pytorch,Conditional DCGAN implementation using pytorch with celebA dataset,sota,na,na
https://github.com/aalto-cbir/neuraltalkTheano,#NeuralTalkTheano,arxiv,na,na
https://github.com/chenchongthu/DeepCoNN,DeepCoNN,arxiv,na,na
https://github.com/andyknownasabu/ActRecTut,#A Tutorial on Human Activity Recognition Using Body-worn Inertial Sensors,arxiv,na,na
https://github.com/tensorflow/models/tree/master/official/mnist,MNIST in TensorFlow,na,model-zoo,na
https://github.com/mdsarfarazulh/face-verification-facenet-mtcnn,face-verification-facenet-mtcnn,sota,na,na
https://github.com/LeeMax117/FCN_8s,生成tfrecord,sota,na,na
https://github.com/mayank-git-hub/Text-Recognition,Pytorch Implementation of Pixel-LINK,sota,na,na
https://github.com/phillity/BioCapsule,BioCapsule,sota,na,na
https://github.com/Attempto/APE,APE - ACE Parsing Engine,arxiv,na,na
https://github.com/numbbo/coco,numbbo/coco: Comparing Continuous Optimizers,arxiv,na,na
https://github.com/HanbumKo/FGSM-pytorch,Description,sota,na,na
https://github.com/Y1ran/NLP-BERT--ChineseVersion,NLP-BERT 谷歌自然语言处理模型：BERT-基于pytorch,sota,na,na
https://github.com/klicperajo/ppnp,PPNP and APPNP,sota,na,na
https://github.com/kurapan/EAST,EAST: An Efficient and Accurate Scene Text Detector,sota,na,na
https://github.com/hankcs/HanLP,HanLP: Han Language Processing,arxiv,na,na
https://github.com/fmonti/mgcnn,Multi-Graph Convolutional Neural Networks,arxiv,na,na
https://github.com/RuochenFan/S4Net,Dataset Preparation,arxiv,na,na
https://github.com/caffe2/models/tree/master/style_transfer/gladiator_b,style_transfer/gladiator_b,na,model-zoo,na
https://github.com/klout/opendata,Data Set Links,arxiv,na,na
https://github.com/kingcheng2000/GAN,How to Train a GAN? Tips and tricks to make GANs work,sota,na,na
https://github.com/idiap/phonvoc,PhonVoc: Phonetic and Phonological vocoding,arxiv,na,na
https://github.com/ChienliMa/DeConvNet,DeConvNet,arxiv,na,na
https://github.com/thunlp/CKRL,CKRL,arxiv,na,na
https://github.com/Coderx7/SimpNet,Towards Principled Design of Deep Convolutional Networks: Introducing SimpNet,arxiv,na,na
https://github.com/leozhoujf/DataSciComp,2018-11-24 Update!,sota,na,na
https://github.com/skriegman/gecco-2017,A Minimal Developmental Model Can Increase Evolvability in Soft Robots,arxiv,na,na
https://github.com/fabianp/mord,mord: ordinal regression in Python,arxiv,na,na
https://github.com/slide-lig/tnn-train,This repository is released for reproducing the results in the following publication,arxiv,na,na
https://github.com/Tribler/tribler,Tribler,arxiv,na,na
https://github.com/trevorcampbell/bayesian-coresets,"Bayesian Coresets: Automated, Scalable Inference",arxiv,na,na
https://github.com/SHINE-FBK/DIRHA_English_wsj,General Description:,arxiv,na,na
https://github.com/gbaydin/hypergradient-descent,hypergradient-descent,arxiv,na,na
https://github.com/IsaacRe/splatnet,SPLATNet: Sparse Lattice Networks for Point Cloud Processing (CVPR2018),sota,na,na
https://github.com/EricYang3721/faces,Multi-face tracking application,sota,na,na
https://github.com/JunYeopLee/capsule-networks,A Tensorflow implementation of Capsule networks,sota,na,na
https://github.com/Paethon/chess_image_dataset,chess_image_dataset,arxiv,na,na
https://github.com/qxcv/asnets,Implementation of ASNets,arxiv,na,na
https://github.com/titubeta/jknn,One-class jknn classification,arxiv,na,na
https://github.com/makgyver/pyros,The PYROS python module offers some tools to build and evaluate recommender,arxiv,na,na
https://github.com/HazyResearch/CaffeConTroll,Caffe Con Troll v. 0.1,arxiv,na,na
https://github.com/dafanghe/Tensorflow_SceneText_Oriented_Box_Predictor,This is an oriented object detector based on tensorflow object detection API.,sota,na,na
https://github.com/markvdw/GParML,This package contains the Python code used for the paper ``Distributed Variational Inference in Sparse Gaussian Process Regression and Latent Variable Models''. The supplementary material is given in the file ``Variational Inference in the Gaussian Process Latent Variable Model and Sparse GP Regression - Supplementary Material.pdf''.,arxiv,na,na
https://github.com/chenxin061/pdarts,Progressive Differentiable Architecture Search: Bridging the Depth Gap between Search and Evaluation,sota,na,na
https://github.com/tansey/vsmrfs,Vector-Space Markov Random Fields,arxiv,na,na
https://github.com/NonvolatileMemory/AAAI_2019_EXAM,AAAI_2019_EXAM,sota,na,na
https://github.com/mli/parsa,The repository implemented Parsa from the following paper,arxiv,na,na
https://github.com/ahashisyuu/bert_wikiqa,BERT,sota,na,na
https://github.com/tfwu/FaceDetection-ConvNet-3D,Face Detection with End-to-End Integration of a ConvNet and a 3D Model,sota,na,na
https://github.com/lvapeab/ABiViRNet,ABiViRNet: Attention Bidirectional Video Recurrent Net for video captioning,arxiv,na,na
https://github.com/kaldi-asr/kaldi,Kaldi Speech Recognition Toolkit,arxiv,na,na
https://github.com/WladimirSidorenko/SentiLex,Sentiment Lexicon Generation Suite,arxiv,na,na
https://github.com/zeshanmh/VisualSentiment,VisualSentiment,arxiv,na,na
https://github.com/KarenUllrich/Tutorial-SoftWeightSharingForNNCompression,Tutorial-SoftWeightSharingForNNCompression,arxiv,na,na
https://github.com/google/youtube-8m,YouTube-8M Tensorflow Starter Code,arxiv,na,na
https://github.com/nirajdevpandey/Object-detection-and-localization-using-SSD-,Single Shot MultiBox Detector implemented by Keras,sota,na,na
https://github.com/thomlake/pytorch-attention,```python,sota,na,na
https://github.com/mozilla/TTS,"<img src=""https://user-images.githubusercontent.com/1402048/52643646-c2102980-2edd-11e9-8c37-b72f3c89a640.png"" data-canonical-src=""!TTS banner",sota,na,na
https://github.com/libertatis/mrc-cbt,mrc-cbt,sota,na,na
https://github.com/tylin/coco-ui,COCO Annotation UI,arxiv,na,na
https://github.com/andyreagan/phantom-crowbar,Phantom-crowbar,arxiv,na,na
https://github.com/shuzi/insuranceQA,InsuranceQA Corpus,arxiv,na,na
https://github.com/ytsmiling/lmt,LMT,arxiv,na,na
https://github.com/jatecs/jatecs,JaTeCS (Java Text Categorization System),arxiv,na,na
https://github.com/rickyHong/py-faster-rcnn-repl-cudnn5-support,#########,sota,na,na
https://github.com/brade31919/SRGAN-tensorflow,SRGAN-tensorflow,sota,na,na
https://github.com/DavidJanz/molecule_grammar_rnn,"Code for paper ""Learning a Generative Model for Validity in Complex Discrete Structures"" by",arxiv,na,na
https://github.com/huoyanfeilikesi/GOOGLE-BERT,BERT,sota,na,na
https://github.com/datquocnguyen/BioNLP,Biomedical POS tagging and dependency parsing models,sota,na,na
https://github.com/thang86/face_recognition,Face Recognition,sota,na,na
https://github.com/Daikenan/ASRCF,ASRCF,sota,na,na
https://github.com/ghadahamed/darknet,﻿# Yolo-v3 and Yolo-v2 for Windows and Linux,sota,na,na
https://github.com/jonabalzer/iga-integration,"To install, unpack the archive onto your machine and run 'igaint.m' in the root directory with MATLAB. Sample data sets are located in '/data'. Type 'help function' in the MATLAB prompt to get information about a specific function.",arxiv,na,na
https://github.com/ManuelVs/NNForTextClassification,Repositorio de pruebas en ML y DL para clasificación de texto,sota,na,na
https://github.com/idio/wiki2vec,Wiki2Vec,arxiv,na,na
https://github.com/DivJAth/DeepLearning5922,DeepLearning5922,sota,na,na
https://github.com/chainer/chainer,chainer,arxiv,na,na
https://github.com/floraxhuang/Movie-Recommendation-System,Recommendation Systems Using Factorization Machine and Wide and Deep Learning,sota,na,na
https://github.com/openalpr/openalpr,openalpr,arxiv,na,na
https://github.com/kaituoxu/Speech-Transformer,Speech Transformer: End-to-End ASR with Transformer,sota,na,na
https://github.com/abhi4ssj/squeeze_and_excitation,Squeeze and Excitation Blocks for Fully ConvNets,sota,na,na
https://github.com/kiranu1024/deep-learning,Top deep learning Github repositories,sota,na,na
https://github.com/andrewwarrington/vesicle-cnn-2,vesicle-cnn-2,arxiv,na,na
https://github.com/jhb86253817/tf-re-id,Person Re-Identification in TensorFlow,arxiv,na,na
https://github.com/jangjoongkeon/JK,JK,sota,na,na
https://github.com/Gorov/LowRankFCM,LowRankFCM,arxiv,na,na
https://github.com/wang-jingyi/Ziqian,README,arxiv,na,na
https://github.com/twtygqyy/pytorch-SRResNet,PyTorch SRResNet,sota,na,na
https://github.com/scut-aitcm/CompetitiveSENet,Competitive-Inner-Imaging-SENet,sota,na,na
https://github.com/nurpeiis/LeakGAN-PyTorch,LeakGAN-PyTorch,sota,na,na
https://github.com/keras-team/keras/blob/master/examples/reuters_mlp.py,Trains and evaluate a simple MLP,na,model-zoo,na
https://github.com/ostadabbas/in-bed-pose-estimation,CPM for mannequin pose estimation,sota,na,na
https://github.com/qijiezhao/M2Det,M2Det,sota,na,na
https://github.com/EngSalem/TextClassification_Off_the_shelf,Text Classification off the shelf library,sota,na,na
https://github.com/SUTDNLP/NNSegmentation,NNSegmentation,arxiv,na,na
https://github.com/spectrico/car_make_model_recognition_flask_server,Flask server demo for car make and model recognition,sota,na,na
https://github.com/Muniuliuma/FCN_8s,简介,sota,na,na
https://github.com/RSkinderowicz/AntColonySystemSA,AntColonySystemSA,arxiv,na,na
https://github.com/BayesianTestsML/tutorial,"This repo contains the code used in the following paper, including tests and  code that is necessary to replicate all the analyses performed in the paper:",arxiv,na,na
https://github.com/abhi-iyer/visual-question-answering,"Visual Question Answering with Stacked Attention Networks (CNN, LSTM, and Attention Nets)",sota,na,na
https://github.com/jacobs-robotics/gazebo-mental-simulation,Gazebo Mental Simulation Framework,arxiv,na,na
https://github.com/earth-genome/article-imagery,article-imagery,arxiv,na,na
https://github.com/BenjiKCF/EfficientNet,EfficientNet,sota,na,na
https://github.com/josedolz/UnbiasedShapeCompactness,Unbiased Shape Compactness for segmentation,arxiv,na,na
https://github.com/syzroy/4099-Emotion-Analyser,4099-Emotion-Analyser,sota,na,na
https://github.com/switchablenorms/SwitchNorm_Segmentation,Switchable Normalization for Semantic Segmentation,sota,na,na
https://github.com/tshizys/CoupleNet,CoupleNet,arxiv,na,na
https://github.com/guojunq/lsgan,Loss-Sensitive GAN,sota,na,na
https://github.com/eremo2002/Keras-ResNet,Network structure,sota,na,na
https://github.com/DaiLisen/Eye-gaze-Point-Detection-Modified-sec-,Fully Convolutional Networks for Semantic Segmentation,sota,na,na
https://github.com/LeeMax117/week10_homework,生成tfrecord,sota,na,na
https://github.com/liuwei16/CSP,High-level Semantic Feature Detection: A New Perspective for Pedestrian Detection,sota,na,na
https://github.com/Jianbo-Lab/DAGGER,DAGGER,arxiv,na,na
https://github.com/inejc/paragraph-vectors,Paragraph Vectors,sota,na,na
https://github.com/NextGuido/SSD-keras,A port of SSD: Single Shot MultiBox Detector to [Keras](https://keras.io) framework.,sota,na,na
https://github.com/msbrogli/sdm,Sparse Distributed Memory,arxiv,na,na
https://github.com/abignoli/EdgeGraph3D,EdgeGraph3D,arxiv,na,na
https://github.com/davidokao/beta-zero,beta-zero,sota,na,na
https://github.com/allenai/bilm-tf,bilm-tf,sota,na,na
https://github.com/zzdxfei/defor_conv_mxnet_code,Deformable Convolutional Networks,sota,na,na
https://github.com/robjhyndman/forecast,forecast,arxiv,na,na
https://github.com/davidgengenbach/vgg-caffe,VGG16 and VGG19 caffe net,arxiv,na,na
https://github.com/frankmcsherry/blog,"I am a researcher and computer scientist. I used to work in San Francisco, then I traveled a bit, and I'm now in NYC starting Materialize.io.",arxiv,na,na
https://github.com/rhero12/Slic,Slic: Solar Image Classification using Convolutional Neural Networks,sota,na,na
https://github.com/torch/torch7,Development Status,arxiv,na,na
https://github.com/samihaija/mixhop,MixHop TensorFlow Implementation,sota,na,na
https://github.com/sdemyanov/ConvNet,Copyright (C) 2016 Sergey Demyanov,arxiv,na,na
https://github.com/modelhub-ai/duc-semantic,duc-semantic,sota,na,na
https://github.com/lawliet92/AdversarialAttack,AdversarialAttack,sota,na,na
https://github.com/pikkaay/efficientnet_gpu,EfficientNets,sota,na,na
https://github.com/Liang-yc/CalorieEstimation,Deep Learning-Based Food Calorie Estimation Method in Dietary Assessment[arXiv],arxiv,na,na
https://github.com/gajduk/greedy-tsp,#Effectiveness of greedily collecting items in open world games,arxiv,na,na
https://github.com/advaza/enhancenet_pretrained,| EnhanceNet |,sota,na,na
https://github.com/xgfelicia/Reinforcement-Learning,Reinforcement-Learning,sota,na,na
https://github.com/stephenbeckr/L-BFGS-B-C,L-BFGS-B-C,arxiv,na,na
https://github.com/kbpi314/iclust,###,sota,na,na
https://github.com/WERimagin/baseline_CoQA,coqa-baselines,sota,na,na
https://github.com/uwnlp/qamr,Question-Answer Meaning Representation (QAMR),arxiv,na,na
https://github.com/XuzheZ/lunGAN,lunGAN-Final project of BMEN-4000,sota,na,na
https://github.com/andresy/mnist,MNIST Dataset for Torch,arxiv,na,na
https://github.com/keras-team/keras/blob/master/examples/conv_filter_visualization.py,"#Visualization of the filters of VGG16, via gradient ascent in input space.",na,model-zoo,na
https://github.com/facebook/fb-caffe-exts,in (mainly) production scenarios.,sota,na,na
https://github.com/caffe2/models/tree/master/style_transfer/whale_a,style_transfer/whale_a,na,model-zoo,na
https://github.com/hongyi-zhang/mixup,This repo contains demo reimplementations of the CIFAR-10 training code and the GAN experiment in PyTorch based on the following paper:,sota,na,na
https://github.com/IcewineChen/pytorch-PyraNet,Pytorch-PyraNet,sota,na,na
https://github.com/Soumyabrata/rough-sets,Rough-set Based Color Channel Selection,arxiv,na,na
https://github.com/cbenzmueller/TypesTableauxAndGoedelsGod,TypesTableauxAndGoedelsGod,arxiv,na,na
https://github.com/wanggrun/Learning-Feature-Pyramids,Training ImageNet and PASCAL VOC2012 via Learning Feature Pyramids,sota,na,na
https://github.com/mjhucla/TF-mRNN,TF-mRNN: a TensorFlow library for image captioning.,arxiv,na,na
https://github.com/tmatha/lstm,Training an LSTM network on the Penn Tree Bank (PTB) dataset,sota,na,na
https://github.com/columbia/fairtest,FairTest,arxiv,na,na
https://github.com/zhenxuan00/graphical-gan,Graphical Generative Adversarial Networks (Graphical-GAN),sota,na,na
https://github.com/stevenygd/PointFlow,PointFlow : 3D Point Cloud Generation with Continuous Normalizing Flows,sota,na,na
https://github.com/tensorpack/tensorpack/tree/master/examples/GAN,Generative Adversarial Networks,sota,na,na
https://github.com/liyaguang/DCRNN,Diffusion Convolutional Recurrent Neural Network: Data-Driven Traffic Forecasting,arxiv,na,na
https://github.com/philippwirth/awd-lstm-test,LSTM and QRNN Language Model Toolkit,sota,na,na
https://github.com/ontop/ontop-examples,ontop-examples,arxiv,na,na
